2023-05-31 09:55:29,447 - INFO - 1 hrz, 
2023-05-31 09:55:30,533 - INFO - 1 hrz, 
2023-05-31 09:55:31,575 - INFO - 1 hrz, 
2023-05-31 09:55:32,796 - INFO - 1 hrz, 
2023-05-31 09:55:33,843 - INFO - 1 hrz, 
2023-05-31 09:55:34,969 - INFO - 1 hrz, 
2023-05-31 09:55:36,183 - INFO - 1 hrz, 
2023-05-31 09:55:37,286 - INFO - 1 hrz, 
2023-05-31 09:55:38,459 - INFO - 1 hrz, 
2023-05-31 09:55:39,916 - INFO - 1 hrz, 
2023-05-31 09:55:41,050 - INFO - 1 hrz, 
2023-05-31 09:55:42,167 - INFO - 1 hrz, 
